image_name,x1,y1,x2,y2
0000b49a29e0ea6df204424901aebc9f.jpg,0,0,512,512
0003f80ebcea97847f1aefd0b2e9f99d.jpg,0,0,512,512
000babfd8e0bc2d19f555bce5dfd2693.jpg,55.017537215887671,1.0528984618684376,374.15359810998768,511.0
000bf8ddca604c2c5b7ab95a6f186474.jpg,112.57405946358573,0.0,365.12764706564622,499.35569271610484
000c997efb69096306d8d40d4bea99b6.jpg,116.93947567281342,0.0,408.65675063364336,511.0
0028e43da84c77be976b88021e6cf8c6.jpg,109.76344445094344,8.8602361124693516,391.53322962053494,511.0
002c2799f0221147f2c64c39a0b7ff9d.jpg,44.131427746107448,0.0,374.74023286989586,507.77061834613176
0030c0161492560fdf47e61c8e639187.jpg,136.24890034291178,0.0,446.88448450571542,511.0
003db275d7b37ae36877647e53dad047.jpg,61.425845509142846,8.5346260984467222,365.94472250960939,497.29879195984381
00481ce5fd1346c3996e60256e476892.jpg,95.762625314040037,0.0,441.97730514417094,445.95790018408343
0051db70970fc2d1662c115dd9434c03.jpg,100.73494510455927,30.30063589071446,303.40030921515722,508.77637390564871
00521007661784f5329ae95258f30e06.jpg,42.669790714949897,3.3641468561343686,445.13494865277761,476.05634264799227
0069006dfd543b139ff2f3dbd00e406a.jpg,157.71138985530524,0.0,403.70287231895986,511.0
007234522e38aa581730d70c9fead298.jpg,101.98772065819352,52.406662517716654,286.34087862700983,511.0
0076ec108bc62604276b24a2f4de55d0.jpg,108.94077453133767,13.272401479121157,376.54689594820104,481.86741264543753
008461234e714a04986f49ac77d3ffa5.jpg,140.92663552131859,18.595519945332398,393.78621002160611,531.42532904047266
00883a8740720a295fad7e41002f0713.jpg,159.38323051072996,0.0,384.51891939043651,457.98309248796323
008fffb700fcc7825cfa378063a2b4bb.jpg,100.68580140438482,0.0,419.61615524907324,489.10690300392514
009044e5040ad7740f42b30b58336c8e.jpg,72.145748273627731,0.0,495.80389283673571,535.44250723300229
0094446c9f1ee0933d8cc63503458871.jpg,157.27559915661112,53.216150363165752,359.37280249103202,618.0
0099156a4b2c8b4bff6fdbc3b14d26ba.jpg,113.02584317211168,0.0,375.4862272781769,497.90562103378574
00a78bc433ec939d5a05a5e315ff33cf.jpg,138.65399848186581,0.0,407.08809111021304,487.72075088183817
00aa5cd6ab1a0f8edf650906f408f66f.jpg,147.36090017637548,31.165211014983527,359.96135670807848,510.3018005287027
00c7b003cb397285ae8019b2e4a99912.jpg,57.569227309090422,40.274215467402001,469.08339149062743,460.96341716412758
00d8c79cca3e5ceb25e6a1c8d985ac01.jpg,35.83632491414906,0.0,324.16319182003861,348.97009697311114
00e31324ab435790079984a1b73c71e3.jpg,152.43801732188808,17.667369207215785,365.16640891306702,495.91607365349239
00ed311e74eda582487fb327865d8156.jpg,171.27745921204462,14.622090328143969,323.9217500291274,509.92493773047204
00eef0d92203ebd7563e4b0b39bc56fa.jpg,55.399126356656069,0.0,424.03370197519007,636.1630644195659
00fbcc9d59bf277b530e2f75a25c980c.jpg,96.806275124326248,30.432014661938979,368.41537829318327,499.65355606474975
01029400289fe5477170c47c6c93eefa.jpg,85.615222477208277,26.517454239510386,402.9884898189398,484.49816204559431
011cc32a69495d2021b74a8b4b065789.jpg,112.26395353363665,9.0804050074990528,408.61561187743285,510.28639036321135
012390ab14efe03afded3b2332b3e1c9.jpg,153.12420680505403,1.3792174410902476,352.94543728721834,459.9204800477342
01595a102585a1768369fbf7d3e2fd77.jpg,53.154142182549322,5.2338528546482053,465.00583142410824,497.73840577942434
0165ee03aa18d07ca911039941bc82b4.jpg,103.24950199590725,6.6337356026547241,309.9278725287727,394.05449094829191
0178c0b47a54ad7a54592db45767594c.jpg,106.24212012703828,29.682246274861029,385.25316154618082,722.0
0182da83b80472273166dd43b1bfc514.jpg,143.07832009420477,0.0,359.0041887107684,632.22978878165497
0186641fee0269d347806d072390dcaa.jpg,99.01689915699319,15.763492941568359,395.5906399134256,481.69546801462405
019b01def807c873f3388cffc7ea7fd3.jpg,15.792024483994794,11.356974629459927,333.90890169431867,498.69687781313701
01adf40f075b485998de2836ad4f7e52.jpg,39.367077837071008,3.6987429024509879,422.45329047601041,511.0
01b0fc3b6ec2a16a8ad4c925017f88fa.jpg,71.808313852325682,20.41587821097869,376.46098614460732,511.0
01b6128516c82194b3716c61fe91ed22.jpg,279.71797855015456,11.615166987515124,514.11286676048599,501.35688836887556
01ba3a84629990fb8b66e3a1cadbdeb7.jpg,98.7018720436173,0.0,430.5007445928494,501.90634409958841
01c033f0a7849111e61bfaebeddf5fa1.jpg,165.95060913628129,1.3246771871148155,380.34957744711448,498.84004634468783
01c6fad665597aa4ec33c950be752bf5.jpg,136.34228131931306,3.8068551520823064,362.32704963904439,373.81371115529555
01c9e522b225475104df4ebbc933f003.jpg,64.950437925988524,0.0,358.4563553045071,382.61594880037535
01cbc0ea048c3d864770f465f29d20a0.jpg,52.899301723078452,0.0,511.0,510.21960708129268
01ec114d246f90a69fd8cfa5f8fb60e8.jpg,66.034855938095205,4.0931920397895283,384.41794535094675,499.61981973535069
01ecc89e65f4b36f833e1f6553255c00.jpg,73.221763188159741,0.0,459.85225658806115,511.0
01f77a780dc53278790021365e6b97bd.jpg,215.21570069901577,0.0,405.6624702227939,500.80765735960176
020861688e727ff79ba9e3a57a7fc11f.jpg,32.912895379859407,7.6314839019685792,399.05211274786518,388.61779823824526
0208f18f35942e9b8b9d72f59809c329.jpg,76.406105850203971,0.0,485.44395721992362,511.0
021652de8a1195992ea3447f9d384e89.jpg,139.70494972863361,0.0,362.78834348343281,642.39492792773592
022a6f94e8976195425aedc02ada6e69.jpg,83.812026307949992,16.728723562049993,415.31953827348684,682.0
02340c98c9c39749da605b90d314809a.jpg,194.24132563713172,63.69165193452821,374.42835777188725,464.35211602999675
02385bb7e9aa9de2aadb6cb4b9110569.jpg,110.26241693212896,0.0,398.10256044282903,508.59715093605257
024cef188c019eb06d8951a22ab6e871.jpg,132.34106159671717,22.638717244397043,356.46838295084092,511.0
026367a4a2938a7be79e3d986d84db37.jpg,192.21904487622038,6.6849534316864947,343.8408026163126,473.78522595404468
0271bccc535bec92c893f6b9bd421be8.jpg,130.18595219689271,40.401734475998637,370.51662616932504,584.0
027c19a7061d03fe4ad48bd7c243b1a1.jpg,46.034262645659481,2.6714269814029024,385.87980621139582,489.68758405767949
027dff5d52fa496ae2c92c53b7b02b91.jpg,78.834269729535407,0.0,437.13415244375983,511.0
028171ad289d38895d1f1042c1b4e568.jpg,70.638772226787268,2.0409038141018243,364.37080757993056,499.12312175342629
02874d2f812e65d4ad27154ae715874a.jpg,91.19799483493199,4.3540032159317832,404.6762357594834,507.50351729011084
0292ba46a28a23f5c3549927dbe2b3ce.jpg,150.92515403672081,11.656777710684992,386.47005424933621,511.0
0294e12d2bc92150be0dc3f8fd9a954c.jpg,58.467981514660636,9.9162558719973788,389.83710702325789,507.19718744787258
0295b55ff2fcb229eff720bff04940d4.jpg,0,0,512,668
02964a8bd4d145adaefec1efe266bcab.jpg,11.077771484654221,0.0,462.2775551884472,483.93361272895834
029b37355ca26177fd291056b28c9050.jpg,140.33555157620796,0.0,408.01440197142006,509.71986620895746
02a9b7f605c9258530930015519244fb.jpg,180.09997079505877,11.300744035436935,355.02087402936002,486.25382836764476
02aa7cd6b0a2cbaf9dedad7f07aa6f5b.jpg,120.40954581474679,3.7007036354752358,410.18178059786317,494.26538500390831
02aeb2bf9d260dd4b1982e6b1e393dfb.jpg,161.13635182251315,4.6559443565118954,369.52144492242985,490.10419101760453
02af4c5cc9ccd9558509fc99fa3a60ca.jpg,132.59484141323333,0.0,379.65763587383242,505.69415964964207
02b483e82491e52c5b45578b78cd6aad.jpg,140.37254739119339,0.59609920379347159,367.59657548221378,498.12869533773875
02b9734de1b1475a8eb1f1d817dddc9c.jpg,79.703580089510325,30.622998088640827,385.56736749909783,633.77323444065996
02d0b8ca8ce39cfafbbe72f29d6c6153.jpg,204.04135111739959,93.473969310138671,419.4278738998936,378.30631529272597
02d236b740fb5cb7ff3ded909429fb14.jpg,47.191912939609438,0.0,423.01105775836464,423.46680212514764
02d62c28cd54ba7ccedfc8dcbad2174a.jpg,152.41888691573638,0.0,356.49633358659219,504.19987604772666
02d669a4d11b4e4b4ad8133a03b929a0.jpg,57.362288085460222,24.376806274585988,377.36236759314795,494.1480995183781
02d991e9b518a154dd8e3f8df0c72a5c.jpg,114.00620063156583,1.1710855855678801,388.55915061610204,511.0
02da704a73bbd9d94665c4af65f13add.jpg,112.8511241135264,23.510036253403172,371.45007867986175,501.65801146910064
02e487b90452f507d10746062b0ed9a0.jpg,126.91683855538176,7.2253602172809508,355.38636561856288,485.81653280178841
02ebac7d558be63bdf9efda773e87880.jpg,147.7898739810235,18.474344287916352,380.1730337265364,506.50391879148322
02f01c59e13ccb3b0c7ad945c24aa28d.jpg,113.40269623447971,0.0,342.06757658511179,441.64154569671541
02f296d20a1e70437906f85a4f1f24d1.jpg,149.77769252420944,0.0,368.48632255101018,464.28550247187104
02fc49324d68de936598467654717826.jpg,98.596847574420906,0.80196296753416618,489.94225327948476,511.0
02fe2369b5b2deed10c83247fa826350.jpg,181.64205356876067,3.1772442534846164,335.17387423700308,494.31578111484674
033cd239ff12181902c4ffea8cf05ee7.jpg,139.48154599450777,0.0,395.39825673620658,504.79376060325001
034f4c9b1d20de25ecce7804787c5aa9.jpg,160.88806604834096,0.0,395.3660601604447,497.17389679512002
035d582d7b13c7fca759bbc2cf9e5277.jpg,177.25369092621378,11.680889376490001,354.37537846930098,456.63322499130038
035dc7bcc1c75322a044aabc79f4c2f8.jpg,158.953078827524,1.2656777519339641,390.35595629154773,486.55462280232655
0360a185aae563756d010eb831ec35cb.jpg,97.593888506595505,5.3824912938603688,383.21561237943854,501.60304311260819
0371b4576da21f62996ee5fb3cf453e8.jpg,0,0,512,592
0378dc510fa32c00d3497b9467e98c2f.jpg,128.90367164253399,0.0,413.22589927639382,471.20430925721803
0380afb9bb8207ede345e3e6c2b3005e.jpg,130.23555393055955,7.235855493559967,427.83911954185731,505.73696183191578
0388a82dffaed2fcd559b74a3bd69956.jpg,119.6086051518069,3.6946682826308574,375.07299185992889,489.04533933645553
038cc3613acff3e4629dd2ac11d1635d.jpg,159.07215901228861,66.386913878417204,443.76423445278886,682.0
039964fd4b7bcdd4428f34e4f50c181c.jpg,87.361849097346337,15.931926284220424,295.12555689366258,399.0
03a29153250ca0d90422da696a982683.jpg,125.36880269868993,8.5212695248384875,397.44085369732227,357.27269504490488
03bb313e0d624a4ad1b3255b75900993.jpg,43.20802896456766,15.480948296460753,437.767457614558,503.76805961963544
03cc8b64ea2c2287643da920948ba0d9.jpg,123.67734547876611,0.73892391647277123,389.67165655520739,511.0
03d92240b211e65a0d5203a9ca0cd5c0.jpg,99.758523404857186,39.227858146779454,373.91832264990819,511.0
03da17e529efb043ec36bc8c0fae645f.jpg,173.36911316507752,14.972898018211254,336.02399663547186,441.72963082699653
03de0e2e36ec00a5e56fcdb19d3c5651.jpg,0,0,512,512
03edbbc93496e719e2b5f388f5a11b95.jpg,95.778555226517682,0.0,401.89149774951534,497.79050878250075
03f10931ab89ccbc6bbb3d893b800f51.jpg,62.330409075540246,0.0,377.67545012884295,786.0
03f75276218a580eec892dbafb00ec2e.jpg,73.992154371075145,0.0,424.40382299296914,499.33949224486173
03ff1d3c5fe5881ab533d5a12e97c5ed.jpg,0,0,400,400
040c40a4118f2f35212d821b46b1dd90.jpg,151.26924645962168,85.298899569753075,346.51226149957841,736.48619229437986
040ce78bb0cdb62fd73134120d1dcac3.jpg,111.85916801544104,0.0,389.39062335772621,503.70834437105918
04147f5c46b44b2f4075de2be472b002.jpg,125.19389098555318,0.0,380.05257406660871,489.68787180794095
041830d1f14820cf3a466ab60b3fc2d4.jpg,137.08310913957266,0.37897096928350038,384.45596605273784,509.83848036646657
044bc0eb4fd9f543661b39d7357341db.jpg,11.19917210900195,0.0,429.55160905510871,749.44544789344104
045e68848ce38a492e262fc7af03a9fc.jpg,59.114172331194311,7.548107171370475,469.69539622635926,488.94608176555084
0463e20b2a9ad3e65f8c2944a648631a.jpg,141.40275579505399,41.546544665254913,346.84073434231618,415.61528408441723
0466c753d999201491fe7d3aa82b833b.jpg,157.8842006026066,9.9177697392377695,355.20966775460067,499.01874752538441
0479d6617a979f7833f28a6736d5be78.jpg,142.63060762122956,0.0,361.27053197708238,511.0
0487805f231f953cf04083027be12ad0.jpg,193.31061771179787,0.0,380.05646907635372,502.66730019566376
048cb138b7c9fce01ee631d118405cc8.jpg,115.95520792250596,31.009318271529793,263.90111143920655,393.26744137060746
0494fc957d89f47b4c582d5076a137d2.jpg,84.402187486448781,0.0,481.9112015403262,511.0
04a2125d56d62aa8155223a1fc5c0179.jpg,123.928871560197,3.7935594551199756,408.53078205593158,556.71810306607415
04b92c0892c5af93d1f28cc07029657d.jpg,149.08913174875249,4.616620175838392,339.52438169623611,409.01686185820972
04bb15b2e1b01a3ed61fb3e3622aeab1.jpg,140.52101440086727,14.60759930599005,371.32912317959114,488.32766432270438
04c5efd893b1c75e7d61f6e46d939198.jpg,143.97527440781676,2.0759883694817916,388.54367595724341,496.18569542477337
04dbe20d481645f09f3afddd528f819a.jpg,70.076474241196905,0.0,433.48472098685818,511.0
