image_name,x1,y1,x2,y2
000032b036c7c230827ba9505ff9df32.jpg,135.59792532369269,72.77628623473305,402.67470699331682,742.42787069638916
000682e76cf01227b0669fc68d020944.jpg,66.402398719499104,1.3028465098318804,418.90457250692219,501.81341427469033
00124877e7a57364e368b9a6219c1b47.jpg,275.90099006688251,167.931565454273,381.42008016736258,474.54724798067616
002334dcf56d6dae8b4df347e82022b9.jpg,55.196877420022588,0.0,382.0896492131684,483.60913690103399
002710fc06fb385428b0f6560c8c6592.jpg,0.0,0.0,500.91340147945158,493.28306221487338
002ec6d0dd020069c6ae9a0cf2c65113.jpg,73.746586094683494,0.0,404.26702454206946,482.13325112881603
002f360fd45aa3fef92b5ea594df86a7.jpg,130.67691861472096,0.0,338.01050996157676,511.0
00367d51dc95c43a4063a69f9accc997.jpg,93.408783463486472,1.2495363591251873,290.51443495590496,345.70844252562654
00459e172103b9118ce02a342ecb4f07.jpg,101.82095670853863,24.875130717322975,373.56754060684358,467.02321333138883
004c0a244b1c695f7e37ef030dd97955.jpg,195.99686142080799,1.6301864664356742,385.63188863156819,475.44008372037968
0053592754123b6d7ee366ca9c7aafad.jpg,104.87413251988693,0.0,374.76804092876182,511.0
0067023621a7b5e17bffad76420f7bfb.jpg,0,0,683,512
0070b9d93d0a68c88a4e3aebd4cc0a79.jpg,159.97228875789665,0.0,379.64069309242473,488.7859987910731
00723297e8f7d37c0aa15b16cbacbf30.jpg,0,0,512,512
008efead85e2431e652c7b59ecd1f654.jpg,152.0407485186804,0.0,365.76532545172518,508.45606165364552
0092c8ca0c3d7274f7d9a2addeba1d40.jpg,151.60358426873333,4.3245385090828847,364.2828216656585,470.86017853402905
0093306903130b4362d081a4400defb1.jpg,96.628363231266547,49.11060619123711,355.37784602584634,508.72057320421993
00948309933468dbd2319cb7b991a980.jpg,153.35663166979361,0.0,353.18537950959376,493.2858874195374
009d1de36d92c6751f644cb349e18bb6.jpg,140.89181981126711,8.34053345293907,425.21307203918155,452.14611015385879
009d601c9715e473cf139d779dc9092a.jpg,159.61298162203246,0.0,320.41410131811341,475.42681514762381
00a0705cff719957fd8c5485656a2917.jpg,153.32503414769479,0.0,381.77509715639673,481.3389422258283
00a286a0a38efa743301553fccafdc21.jpg,173.75989585041509,5.1505834965849147,346.06283014734095,480.71280889618083
00bc807d48a0c06f7995dfcddea057d2.jpg,109.99436939321041,0.0,410.7003709122647,482.68645945225308
00c9065aa41f8bff5fd9a371f6c5612b.jpg,85.891832449948936,16.684005208208617,366.68810338297322,511.0
00cf5bdd30606b8dd7278180c315e693.jpg,72.752529670652606,0.0,313.8323448283769,501.42399887272785
